Date,Symbol,Adj Close,Close,High,Low,Open,Volume,Exchange,Shortname,Longname,Sector,Industry,Currentprice,Marketcap,Ebitda,Revenuegrowth,City,State,Country,Fulltimeemployees,Weight
2024-04-03,TSLA,168.3800048828125,168.3800048828125,168.82000732421875,163.27999877929688,164.02000427246094,82950100.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-04-04,TSLA,171.11000061035156,171.11000061035156,177.19000244140625,168.00999450683594,170.07000732421875,123162000.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-04-05,TSLA,164.89999389648438,164.89999389648438,170.86000061035156,160.50999450683594,169.0800018310547,141250700.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-04-08,TSLA,172.97999572753906,172.97999572753906,174.5,167.7899932861328,169.33999633789062,104423300.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-04-09,TSLA,176.8800048828125,176.8800048828125,179.22000122070312,171.9199981689453,172.91000366210938,103232700.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-04-10,TSLA,171.75999450683594,171.75999450683594,174.92999267578125,170.00999450683594,173.0399932861328,84532400.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-04-11,TSLA,174.60000610351562,174.60000610351562,175.8800048828125,168.50999450683594,172.5500030517578,94516000.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-04-12,TSLA,171.0500030517578,171.0500030517578,173.80999755859375,170.36000061035156,172.33999633789062,64506600.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-04-15,TSLA,161.47999572753906,161.47999572753906,170.69000244140625,161.3800048828125,170.24000549316406,100245300.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-04-16,TSLA,157.11000061035156,157.11000061035156,158.19000244140625,153.75,156.74000549316406,97000000.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-04-17,TSLA,155.4499969482422,155.4499969482422,158.3300018310547,153.77999877929688,157.63999938964844,82439700.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-04-18,TSLA,149.92999267578125,149.92999267578125,152.1999969482422,148.6999969482422,151.25,96098800.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-04-19,TSLA,147.0500030517578,147.0500030517578,150.94000244140625,146.22000122070312,148.97000122070312,86005100.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-04-22,TSLA,142.0500030517578,142.0500030517578,144.44000244140625,138.8000030517578,140.55999755859375,107097600.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-04-23,TSLA,144.67999267578125,144.67999267578125,147.25999450683594,141.11000061035156,143.3300018310547,124545100.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-04-24,TSLA,162.1300048828125,162.1300048828125,167.97000122070312,157.50999450683594,162.83999633789062,181178000.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-04-25,TSLA,170.17999267578125,170.17999267578125,170.8800048828125,158.36000061035156,158.9600067138672,126427500.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-04-26,TSLA,168.2899932861328,168.2899932861328,172.1199951171875,166.3699951171875,168.85000610351562,109815700.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-04-29,TSLA,194.0500030517578,194.0500030517578,198.8699951171875,184.5399932861328,188.4199981689453,243869700.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-04-30,TSLA,183.27999877929688,183.27999877929688,190.9499969482422,182.83999633789065,186.97999572753903,127031800.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-01,TSLA,179.99000549316406,179.99000549316406,185.8600006103516,179.00999450683594,182.0,92829700.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-02,TSLA,180.00999450683594,180.00999450683594,184.6000061035156,176.02000427246094,182.8600006103516,89148000.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-03,TSLA,181.19000244140625,181.19000244140625,184.77999877929688,178.4199981689453,182.1000061035156,75491500.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-06,TSLA,184.75999450683597,184.75999450683597,187.55999755859372,182.1999969482422,183.8000030517578,84390300.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-07,TSLA,177.80999755859375,177.80999755859375,183.25999450683597,177.39999389648438,182.3999938964844,75045900.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-08,TSLA,174.72000122070312,174.72000122070312,176.05999755859375,170.14999389648438,171.58999633789062,79969500.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-09,TSLA,171.97000122070312,171.97000122070312,175.6199951171875,171.3699951171875,175.00999450683594,65950300.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-10,TSLA,168.47000122070312,168.47000122070312,173.05999755859375,167.75,173.0500030517578,72627200.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-13,TSLA,171.88999938964844,171.88999938964844,175.39999389648438,169.0,170.0,67018900.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-14,TSLA,177.5500030517578,177.5500030517578,179.49000549316406,174.07000732421875,174.5,86407400.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-15,TSLA,173.99000549316406,173.99000549316406,180.0,173.11000061035156,179.89999389648438,79663000.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-16,TSLA,174.83999633789062,174.83999633789062,175.7899932861328,171.42999267578125,174.10000610351562,59812200.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-17,TSLA,177.4600067138672,177.4600067138672,179.6300048828125,172.75,173.5500030517578,77445800.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-20,TSLA,174.9499969482422,174.9499969482422,177.75,173.52000427246094,177.55999755859375,61727400.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-21,TSLA,186.6000061035156,186.6000061035156,186.8800048828125,174.7100067138672,175.50999450683594,115266500.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-22,TSLA,180.11000061035156,180.11000061035156,183.8000030517578,178.1199951171875,182.8500061035156,88313500.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-23,TSLA,173.74000549316406,173.74000549316406,181.8999938964844,173.25999450683594,181.8000030517578,71975500.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-24,TSLA,179.24000549316406,179.24000549316406,180.0800018310547,173.72999572753906,174.83999633789062,65479700.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-28,TSLA,176.75,176.75,178.25,173.16000366210938,176.39999389648438,59736600.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-29,TSLA,176.19000244140625,176.19000244140625,178.14999389648438,173.92999267578125,174.19000244140625,54782600.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-30,TSLA,178.7899932861328,178.7899932861328,182.6699981689453,175.3800048828125,178.5800018310547,77784800.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-05-31,TSLA,178.0800018310547,178.0800018310547,180.32000732421875,173.82000732421875,178.5,67314600.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-06-03,TSLA,176.2899932861328,176.2899932861328,182.63999938964844,174.49000549316406,178.1300048828125,68568900.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-06-04,TSLA,174.77000427246094,174.77000427246094,177.75999450683594,174.0,174.77999877929688,60056300.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-06-05,TSLA,175.0,175.0,176.14999389648438,172.1300048828125,175.35000610351562,57953800.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-06-06,TSLA,177.94000244140625,177.94000244140625,179.72999572753906,172.72999572753906,174.60000610351562,69887000.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-06-07,TSLA,177.47999572753906,177.47999572753906,179.35000610351562,175.5800018310547,176.1300048828125,56244900.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-06-10,TSLA,173.7899932861328,173.7899932861328,178.57000732421875,173.1699981689453,176.05999755859375,50869700.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-06-11,TSLA,170.66000366210938,170.66000366210938,174.75,167.41000366210938,173.9199981689453,64761900.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-06-12,TSLA,177.2899932861328,177.2899932861328,180.5500030517578,169.8000030517578,171.1199951171875,90389400.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-06-13,TSLA,182.47000122070312,182.47000122070312,191.0800018310547,181.22999572753903,188.38999938964844,118984100.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-06-14,TSLA,178.00999450683594,178.00999450683594,186.0,176.9199981689453,185.8000030517578,82038200.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-06-17,TSLA,187.44000244140625,187.44000244140625,188.80999755859372,177.0,177.9199981689453,109786100.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-06-18,TSLA,184.8600006103516,184.8600006103516,187.1999969482422,182.3699951171875,186.55999755859372,68982300.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-06-20,TSLA,181.57000732421875,181.57000732421875,185.2100067138672,179.66000366210938,184.67999267578125,55893100.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-06-21,TSLA,183.00999450683597,183.00999450683597,183.9499969482422,180.69000244140625,182.3000030517578,63029500.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-06-24,TSLA,182.5800018310547,182.5800018310547,188.8000030517578,182.5500030517578,184.97000122070312,61992100.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-06-25,TSLA,187.3500061035156,187.3500061035156,187.97000122070312,182.00999450683597,184.3999938964844,63678300.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-06-26,TSLA,196.3699951171875,196.3699951171875,197.75999450683597,186.3600006103516,186.5399932861328,95737100.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-06-27,TSLA,197.4199981689453,197.4199981689453,198.72000122070312,194.0500030517578,195.1699981689453,72746500.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-06-28,TSLA,197.8800048828125,197.8800048828125,203.1999969482422,195.25999450683597,199.5500030517578,95438100.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-01,TSLA,209.8600006103516,209.8600006103516,213.22999572753903,200.8500061035156,201.0200042724609,135691400.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-02,TSLA,231.25999450683597,231.25999450683597,231.3000030517578,218.05999755859372,218.88999938964844,205047900.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-03,TSLA,246.38999938964844,246.38999938964844,248.3500061035156,234.25,234.55999755859372,166561500.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-05,TSLA,251.5200042724609,251.5200042724609,252.3699951171875,242.4600067138672,249.80999755859372,154501200.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-08,TSLA,252.94000244140625,252.94000244140625,259.44000244140625,244.57000732421875,247.7100067138672,157219600.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-09,TSLA,262.3299865722656,262.3299865722656,265.6099853515625,250.3000030517578,251.0,160210900.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-10,TSLA,263.260009765625,263.260009765625,267.5899963378906,257.8599853515625,262.79998779296875,128519400.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-11,TSLA,241.02999877929688,241.02999877929688,271.0,239.6499938964844,263.29998779296875,221707300.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-12,TSLA,248.22999572753903,248.22999572753903,251.83999633789065,233.08999633789065,235.8000030517578,155955800.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-15,TSLA,252.63999938964844,252.63999938964844,265.6000061035156,251.72999572753903,255.97000122070312,146912900.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-16,TSLA,256.5599975585937,256.5599975585937,258.6199951171875,245.8000030517578,255.30999755859372,126332500.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-17,TSLA,248.5,248.5,258.4700012207031,246.17999267578125,252.72999572753903,115584800.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-18,TSLA,249.22999572753903,249.22999572753903,257.1400146484375,247.1999969482422,251.08999633789065,110869000.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-19,TSLA,239.1999969482422,239.1999969482422,249.44000244140625,236.8300018310547,247.7899932861328,87403900.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-22,TSLA,251.50999450683597,251.50999450683597,253.2100067138672,243.75,244.2100067138672,101225400.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-23,TSLA,246.3800048828125,246.3800048828125,255.75999450683597,245.6300048828125,253.6000061035156,111928200.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-24,TSLA,215.9900054931641,215.9900054931641,225.9900054931641,214.7100067138672,225.4199981689453,167942900.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-25,TSLA,220.25,220.25,226.0,216.22999572753903,216.8000030517578,100636500.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-26,TSLA,219.8000030517578,219.8000030517578,222.27999877929688,215.3300018310547,221.19000244140625,94604100.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-29,TSLA,232.1000061035156,232.1000061035156,234.2700042724609,224.6999969482422,224.8999938964844,129201800.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-30,TSLA,222.6199951171875,222.6199951171875,232.41000366210935,220.0,232.25,100560300.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-07-31,TSLA,232.07000732421875,232.07000732421875,234.67999267578125,226.7899932861328,227.8999938964844,67497000.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-08-01,TSLA,216.8600006103516,216.8600006103516,231.8699951171875,214.3300018310547,227.69000244140625,83861900.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-08-02,TSLA,207.6699981689453,207.6699981689453,216.1300048828125,205.77999877929688,214.8800048828125,82880100.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-08-05,TSLA,198.8800048828125,198.8800048828125,203.8800048828125,182.0,185.22000122070312,100308800.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-08-06,TSLA,200.63999938964844,200.63999938964844,202.8999938964844,192.6699981689453,200.75,73783900.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-08-07,TSLA,191.75999450683597,191.75999450683597,203.4900054931641,191.47999572753903,200.7700042724609,71159800.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-08-08,TSLA,198.83999633789065,198.83999633789065,200.6999969482422,192.0399932861328,195.6999969482422,65033900.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-08-09,TSLA,200.0,200.0,200.8800048828125,195.1100006103516,197.0500030517578,58648300.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-08-12,TSLA,197.4900054931641,197.4900054931641,199.25999450683597,194.6699981689453,199.0200042724609,64044900.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-08-13,TSLA,207.8300018310547,207.8300018310547,208.4900054931641,197.05999755859372,198.47000122070312,76247400.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
2024-08-14,TSLA,201.3800048828125,201.3800048828125,208.44000244140625,198.75,207.38999938964844,70250000.0,NMS,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,418.1,1342126161920.0,13244000256.0,0.078,Austin,TX,United States,140473.0,0.0236660371833338
